cell_id,fg,n_sp,n_rec,iap_t_mean,iap_t_q5,iap_t_q95,bo_sst_mean,bo_sst_q5,bo_sst_q95,bo_sbt_mean,bo_sbt_q5,bo_sbt_q95,species,records,worms_id,rank_name
10596,zooplankton,11,25,12.721198494771686,5.685895623207092,19.19092612838745,13.010824596052096,8.192127952575683,18.190112087249755,6.921115974280465,1.2616268273368478,12.565059932708738,NA,NA,NA,NA
10597,algae,6,24,14.999552264004812,7.616094126303991,23.65027102231979,13.651410042338584,9.824702189366024,20.452818667888636,8.473083033028695,1.4737854443490506,17.321610724925993,NA,NA,NA,NA
10597,fish,1,2,11.017849270647355,6.865991115570068,16.576433181762695,11.927215590515987,9.67300033569336,16.177050018310535,9.446549514852506,3.386470079421997,12.912400245666504,NA,NA,NA,NA
10597,mammals,1,1,14.529808842321206,5.587918281555176,22.796006202697754,12.541898180014922,5.626999855041504,18.628000259399414,9.477874568924692,2.163170099258423,17.079500198364258,NA,NA,NA,NA
10597,phytoplankton,11,40,14.410532924081732,6.690884317159653,24.071165742874143,13.369743176223668,7.7711286634206775,21.331562755107864,7.354940995003797,1.3713271941244602,17.044478771686553,NA,NA,NA,NA
10597,zooplankton,7,16,13.04581110079155,5.875761069357395,19.789873868226994,13.46763118635734,8.086846899986266,19.4166878759861,6.228629804688033,1.2416307954117656,12.596870791912076,NA,NA,NA,NA
10598,algae,3,14,14.580003495367375,7.138682218960354,23.395591769899642,13.315636031239816,9.573071585382733,20.19797130993434,8.220121603002251,1.4841288651738849,17.273110379491534,NA,NA,NA,NA
10598,benthos,1,1,7.70483025396742,0.22878103703260422,15.397026538848877,7.275855113434535,1.8718999624252322,11.491000175476074,3.844465289112875,-0.9673655986785887,10.756899833679196,NA,NA,NA,NA
10598,fish,1,8,11.017849270647355,6.865991115570068,16.576433181762695,11.927215590515987,9.67300033569336,16.177050018310535,9.446549514852506,3.386470079421997,12.912400245666504,NA,NA,NA,NA
10598,phytoplankton,10,32,13.91186386748612,6.30069392984733,23.34876889288425,12.923114670701068,7.561282776296139,20.79275948405264,7.277113114975094,1.3336294313427064,16.555355155467986,NA,NA,NA,NA
10598,zooplankton,8,14,12.932718927411754,5.724426025152206,19.88111041613987,13.592241781437309,7.883592855930329,19.52006803921291,5.28267550813694,0.8042356586682476,12.512200733593527,NA,NA,NA,NA
10599,algae,4,20,14.524142997686791,7.078599288463593,23.312826747894285,13.164323079128232,9.332762632369995,20.078409748077387,8.439246568954278,1.5041043591499328,17.60694537162781,NA,NA,NA,NA
10599,benthos,1,1,7.70483025396742,0.22878103703260422,15.397026538848877,7.275855113434535,1.8718999624252322,11.491000175476074,3.844465289112875,-0.9673655986785887,10.756899833679196,NA,NA,NA,NA
10599,fish,1,10,11.017849270647355,6.865991115570068,16.576433181762695,11.927215590515987,9.67300033569336,16.177050018310535,9.446549514852506,3.386470079421997,12.912400245666504,NA,NA,NA,NA
10599,mammals,3,8,14.909198106450223,5.019696244597437,24.014813542366028,12.729742726295646,3.756124945357442,20.845500469207764,6.927013837910936,0.900144974514842,14.58616120815277,NA,NA,NA,NA
10599,phytoplankton,12,42,14.005700064442532,6.419192060331503,23.38843391963414,13.0020718237944,7.768196355728876,20.829090695154086,7.2922394371064225,1.3988680996710348,16.161258278574262,NA,NA,NA,NA
10599,zooplankton,7,16,12.427436571388695,5.230057269334793,18.88078007698059,12.79891293692624,7.56851250231266,18.105831468105315,6.275723945340857,1.3812106400728226,12.481918904185292,NA,NA,NA,NA
10600,algae,2,10,14.760251457695517,7.053706707954407,24.029490814208984,13.385686649904233,9.537670192718505,20.508494720458977,8.641973850364622,1.434912713766098,18.298360443115236,NA,NA,NA,NA
10600,benthos,1,1,11.881896819757044,5.170285844802857,18.651464462280273,12.32027335166462,10.043999671936035,15.576000213623047,11.179707657192237,7.2530598640441895,15.268899917602539,NA,NA,NA,NA
10600,fish,1,10,11.017849270647355,6.865991115570068,16.576433181762695,11.927215590515987,9.67300033569336,16.177050018310535,9.446549514852506,3.386470079421997,12.912400245666504,NA,NA,NA,NA
10600,phytoplankton,12,28,14.041771147450325,5.876120758375952,24.20111538342067,13.130103213015122,7.3428696078913545,21.852500173023753,7.286711122130967,1.2893452500658378,16.451610881941658,NA,NA,NA,NA
10600,zooplankton,12,19,12.778468737470922,5.702037269818156,19.285912779757847,13.19874167696314,7.885692118343555,18.66815002842953,5.2911553818254085,1.018692259554212,12.203866920973121,NA,NA,NA,NA
10601,algae,2,3,14.732958151204874,7.012154912948609,23.981212997436526,13.354837261418675,9.526283518473306,20.50389976501464,8.603669767808405,1.4352740128835044,18.111033757527668,NA,NA,NA,NA
10601,fish,1,22,11.017849270647355,6.865991115570068,16.576433181762695,11.927215590515987,9.67300033569336,16.177050018310535,9.446549514852506,3.386470079421997,12.912400245666504,NA,NA,NA,NA
10601,phytoplankton,5,6,13.583742611125627,5.9475859045982356,22.41026906967163,12.490095022357218,7.611616667111715,19.944666671752916,7.639537633382019,1.4981255610783897,15.760400946935016,NA,NA,NA,NA
10601,zooplankton,7,8,12.317390133135788,5.165664577484131,18.55920914411545,12.422832469687082,7.362531214952469,17.502993595600127,5.857130362613339,1.382358989084605,11.912981289625163,NA,NA,NA,NA
10602,algae,1,1,10.718712167843337,2.246089458465576,18.032400131225586,10.052252634266583,5.066999912261963,15.838000297546387,7.353676696365749,0.7032120227813721,11.628299713134766,NA,NA,NA,NA
10602,benthos,1,1,14.98474017066325,3.2232394218444824,24.97087841033935,15.437571239243956,4.528599977493286,26.693899154663086,7.0088363680649275,0.264491692185402,25.640049171447753,NA,NA,NA,NA
10602,fish,2,36,11.138014950250179,6.964626948038737,16.64176517062717,11.973409454096704,9.720778041415745,16.202933332655153,9.527965447098985,3.817549721399943,12.908411343892416,NA,NA,NA,NA
10602,mammals,1,1,15.67037205915702,0.4694600999355317,20.833450317382812,10.906160964506798,-0.8970000147819519,24.924999237060547,6.151929123037134,-0.3999237984418867,14.970999717712402,NA,NA,NA,NA
10602,phytoplankton,4,5,13.236069626831883,4.51249538898468,24.198296852111813,12.776190813077076,6.239540076255798,22.563859825134276,6.642255365345117,0.9934141662716867,13.396510753631592,NA,NA,NA,NA
10602,zooplankton,3,3,11.17566337027825,3.807984479268392,17.469188849131267,11.23016416506445,5.524466625849406,16.326983165740966,4.444005724653903,0.820372935043027,11.247353363037105,NA,NA,NA,NA
10603,fish,2,32,11.220628854977122,7.032439082860947,16.686680912971497,12.005167735308447,9.753625214099884,16.22072811126708,9.583938900518442,4.113916975259781,12.90566897392273,NA,NA,NA,NA
10603,mammals,2,2,19.67735235435563,11.807766556739807,26.664300632476802,18.308831999592506,11.46999979019165,25.075500011444092,13.5789706783939,2.4982935190200806,20.55727481842041,NA,NA,NA,NA
10603,phytoplankton,5,6,14.446681869511503,6.08019642829895,25.4159876982371,13.801384527797792,7.34653328259786,23.919999980926505,7.046963164692909,1.2021215796470643,15.50610082944234,NA,NA,NA,NA
10603,zooplankton,2,2,10.547502821016383,2.0684342980384827,17.12617826461792,9.728466745240086,2.9179999828338623,13.59347467422485,6.817612897830466,1.0610678730998189,11.51431493759155,NA,NA,NA,NA
10604,algae,2,2,14.596491618751653,6.804395937919617,23.73982391357422,13.200590318990907,9.469350147247315,20.480924987792964,8.412149355027331,1.4370805084705354,17.174400329589844,NA,NA,NA,NA
10604,fish,2,30,11.198097790051593,7.013944864273071,16.674431165059406,11.996506385887065,9.744666894276937,16.215874989827466,9.568673413222227,4.033089542388916,12.906416893005371,NA,NA,NA,NA
